lead_id,create_date,lead_age_days,expected_revenue,probability,stage_id,stage_sequence,source_id,campaign_id,salesperson_id,team_id,customer_region,priority,is_won,create_month,create_dayofweek,log_expected_revenue,rev_per_day_age
9182,2025-11-30 09:19:36,13,500.0,0.5,5,3,15.0,13.0,16,7,Binh Duong,0,0,2025-11,6,6.2166061010848646,38.46153846153846
9183,2025-11-30 09:19:36,19,15000.0,0.5,4,3,1.0,1.0,7,7,Thanh Hoa,0,0,2025-11,6,9.61587214452889,789.4736842105264
9184,2025-11-30 09:19:36,7,500000.0,0.5,3,2,16.0,14.0,8,1,Hai Duong,3,0,2025-11,6,13.122365377402328,71428.57142857143
9185,2025-11-30 09:19:36,17,1000000.0,1.0,4,3,16.0,14.0,8,8,Lam Dong,1,0,2025-11,6,13.815511557963774,58823.529411764706
9186,2025-11-30 09:19:36,20,500.0,0.5,1,3,2.0,13.0,14,1,Nghe An,1,0,2025-11,6,6.2166061010848646,25.0
9187,2025-11-30 09:19:36,29,800.0,0.5893,3,4,3.0,1.0,16,8,Da Nang,3,0,2025-11,6,6.685860947068359,27.586206896551722
9188,2025-11-30 09:19:36,4,800.0,0.5,5,2,15.0,16.0,16,1,Da Nang,1,0,2025-11,6,6.685860947068359,200.0
9189,2025-11-30 09:19:36,5,0.0,0.5,4,0,15.0,14.0,15,5,Hue,2,0,2025-11,6,0.0,0.0
9190,2025-11-30 09:19:36,23,500000.0,0.5,5,4,4.0,1.0,6,6,Ho Chi Minh,2,0,2025-11,6,13.122365377402328,21739.130434782608
9191,2025-11-30 09:19:36,7,50000.0,0.5,5,4,15.0,16.0,1,6,Nghe An,0,0,2025-11,6,10.819798284210286,7142.857142857143
9192,2025-11-30 09:19:36,13,500000.0,0.7381,1,0,1.0,1.0,2,7,Hai Phong,1,0,2025-11,6,13.122365377402328,38461.53846153846
9193,2025-11-30 09:19:36,15,1000000.0,0.5,3,4,15.0,12.0,4,5,Lam Dong,2,0,2025-11,6,13.815511557963774,66666.66666666667
9194,2025-11-30 09:19:36,11,15000.0,0.5893,1,2,2.0,14.0,6,6,Ho Chi Minh,3,0,2025-11,6,9.61587214452889,1363.6363636363637
9195,2025-11-30 09:19:36,29,800.0,0.7381,1,3,3.0,16.0,14,7,Binh Duong,1,0,2025-11,6,6.685860947068359,27.586206896551722
9196,2025-11-30 09:19:36,4,15000.0,1.0,1,2,3.0,14.0,16,5,Binh Duong,2,1,2025-11,6,9.61587214452889,3750.0
9197,2025-11-30 09:19:36,13,15000.0,0.5,5,0,15.0,12.0,1,6,Binh Duong,2,0,2025-11,6,9.61587214452889,1153.8461538461538
9198,2025-11-30 09:19:36,7,15000.0,0.5,1,0,16.0,13.0,3,1,Can Tho,3,0,2025-11,6,9.61587214452889,2142.8571428571427
9199,2025-11-30 09:19:36,27,800.0,0.5,1,4,Unknown,12.0,6,8,Ho Chi Minh,0,0,2025-11,6,6.685860947068359,29.62962962962963
9200,2025-11-30 09:19:36,19,9000.0,1.0,3,2,Unknown,14.0,3,5,Can Tho,3,0,2025-11,6,9.105090961257085,473.6842105263158
9201,2025-11-30 09:19:36,22,1000000.0,1.0,3,2,16.0,14.0,4,7,Thanh Hoa,0,0,2025-11,6,13.815511557963774,45454.545454545456
9202,2025-11-30 09:19:36,28,1000000.0,0.5,1,0,16.0,15.0,3,5,Nghe An,2,0,2025-11,6,13.815511557963774,35714.28571428572
9203,2025-11-30 09:19:36,2,500.0,0.9167,3,2,16.0,16.0,4,7,Hai Phong,0,0,2025-11,6,6.2166061010848646,250.0
9204,2025-11-30 09:19:36,10,500000.0,0.5,3,0,1.0,13.0,1,5,Hai Duong,2,0,2025-11,6,13.122365377402328,50000.0
9205,2025-11-30 09:19:36,13,500000.0,0.5893,1,2,Unknown,12.0,13,7,Nghe An,2,0,2025-11,6,13.122365377402328,38461.53846153846
9206,2025-11-30 09:19:36,25,100000.0,0.5,5,2,16.0,16.0,4,6,Lam Dong,1,0,2025-11,6,11.51293546492023,4000.0
9207,2025-11-30 09:19:36,21,500000.0,0.7381,1,2,1.0,Unknown,8,1,Quang Ninh,0,0,2025-11,6,13.122365377402328,23809.52380952381
9208,2025-11-30 09:19:36,6,800.0,0.5,3,0,4.0,16.0,2,6,Ho Chi Minh,0,0,2025-11,6,6.685860947068359,133.33333333333334
9209,2025-11-30 09:19:36,28,50000.0,0.9167,5,4,1.0,Unknown,2,1,Nghe An,0,0,2025-11,6,10.819798284210286,1785.7142857142858
9210,2025-11-30 09:19:36,28,0.0,0.7381,4,2,Unknown,13.0,7,6,Quang Ninh,3,0,2025-11,6,0.0,0.0
9211,2025-11-30 09:19:36,12,100000.0,0.7381,5,0,15.0,12.0,2,6,Hue,1,0,2025-11,6,11.51293546492023,8333.333333333334
9212,2025-11-30 09:19:36,12,0.0,0.5,3,0,4.0,12.0,7,5,Nghe An,1,0,2025-11,6,0.0,0.0
9213,2025-11-30 09:19:36,20,1000000.0,0.5,5,2,Unknown,1.0,16,8,Da Nang,1,0,2025-11,6,13.815511557963774,50000.0
9214,2025-11-30 09:19:36,11,0.0,0.5,1,2,1.0,14.0,2,7,Ho Chi Minh,3,0,2025-11,6,0.0,0.0
9215,2025-11-30 09:19:36,26,0.0,0.5,4,4,2.0,2.0,4,7,Thanh Hoa,0,1,2025-11,6,0.0,0.0
9216,2025-11-30 09:19:36,23,100000.0,0.5,4,0,3.0,15.0,8,7,Ho Chi Minh,0,0,2025-11,6,11.51293546492023,4347.826086956522
9217,2025-11-30 09:19:36,28,500.0,1.0,4,0,Unknown,16.0,13,1,Can Tho,0,1,2025-11,6,6.2166061010848646,17.857142857142858
9218,2025-11-30 09:19:36,25,15000.0,0.5,3,3,16.0,13.0,3,7,Hai Phong,1,0,2025-11,6,9.61587214452889,600.0
9219,2025-11-30 09:19:36,7,500000.0,0.5,3,0,1.0,2.0,14,7,Hai Duong,1,1,2025-11,6,13.122365377402328,71428.57142857143
9220,2025-11-30 09:19:36,1,500000.0,0.5,4,4,16.0,16.0,2,5,Quang Nam,2,0,2025-11,6,13.122365377402328,500000.0
9221,2025-11-30 09:19:36,1,800.0,0.5,5,3,16.0,2.0,13,6,Hai Duong,3,0,2025-11,6,6.685860947068359,800.0
9222,2025-11-30 09:19:36,25,100000.0,0.5893,4,3,16.0,13.0,13,7,Nghe An,3,0,2025-11,6,11.51293546492023,4000.0
9223,2025-11-30 09:19:36,27,800.0,0.5,5,3,16.0,12.0,4,8,Lam Dong,1,0,2025-11,6,6.685860947068359,29.62962962962963
9224,2025-11-30 09:19:36,25,50000.0,1.0,5,2,16.0,13.0,1,7,Lam Dong,2,0,2025-11,6,10.819798284210286,2000.0
9225,2025-11-30 09:19:36,20,50000.0,0.5,3,2,4.0,16.0,1,1,Hai Duong,0,0,2025-11,6,10.819798284210286,2500.0
9226,2025-11-30 09:19:36,13,800.0,1.0,5,0,Unknown,2.0,2,1,Da Nang,1,0,2025-11,6,6.685860947068359,61.53846153846154
9227,2025-11-30 09:19:36,9,100000.0,0.9167,4,3,Unknown,14.0,14,1,Thanh Hoa,3,0,2025-11,6,11.51293546492023,11111.111111111111
9228,2025-11-30 09:19:36,3,800.0,0.5,3,4,3.0,15.0,2,7,Quang Ninh,3,0,2025-11,6,6.685860947068359,266.6666666666667
9229,2025-11-30 09:19:36,7,500000.0,1.0,1,2,1.0,15.0,2,5,Lam Dong,3,0,2025-11,6,13.122365377402328,71428.57142857143
9230,2025-11-30 09:19:36,6,9000.0,0.5,1,4,2.0,14.0,7,8,Nghe An,0,0,2025-11,6,9.105090961257085,1500.0
9231,2025-11-30 09:19:36,8,0.0,0.9167,3,4,4.0,14.0,8,7,Thanh Hoa,3,0,2025-11,6,0.0,0.0
9232,2025-11-30 09:19:36,27,9000.0,0.5,4,2,1.0,12.0,8,5,Quang Nam,0,0,2025-11,6,9.105090961257085,333.3333333333333
9233,2025-11-30 09:19:36,9,100000.0,0.9167,1,2,4.0,16.0,14,5,Da Nang,0,0,2025-11,6,11.51293546492023,11111.111111111111
9234,2025-11-30 09:19:36,5,9000.0,0.9167,1,2,Unknown,Unknown,7,7,Hai Phong,0,1,2025-11,6,9.105090961257085,1800.0
9235,2025-11-30 09:19:36,1,50000.0,0.9167,5,2,16.0,13.0,13,7,Nghe An,1,0,2025-11,6,10.819798284210286,50000.0
9236,2025-11-30 09:19:36,19,1000000.0,0.7381,5,3,3.0,15.0,16,5,Hai Duong,0,0,2025-11,6,13.815511557963774,52631.57894736842
9237,2025-11-30 09:19:36,10,0.0,0.5,4,3,3.0,14.0,7,5,Can Tho,2,0,2025-11,6,0.0,0.0
9238,2025-11-30 09:19:36,12,15000.0,0.5,3,3,15.0,13.0,2,5,Da Nang,3,0,2025-11,6,9.61587214452889,1250.0
9239,2025-11-30 09:19:36,24,100000.0,0.5,4,3,2.0,15.0,1,7,Lam Dong,1,0,2025-11,6,11.51293546492023,4166.666666666667
9240,2025-11-30 09:19:36,15,0.0,0.5,3,0,3.0,14.0,6,5,Binh Duong,3,0,2025-11,6,0.0,0.0
9241,2025-11-30 09:19:36,27,9000.0,0.5893,1,3,16.0,16.0,14,1,Lam Dong,0,0,2025-11,6,9.105090961257085,333.3333333333333
9242,2025-11-30 09:19:36,22,50000.0,0.5,5,2,Unknown,15.0,13,7,Ho Chi Minh,1,0,2025-11,6,10.819798284210286,2272.7272727272725
9243,2025-11-30 09:19:36,24,500.0,1.0,4,4,2.0,12.0,4,1,Thanh Hoa,2,0,2025-11,6,6.2166061010848646,20.833333333333332
9244,2025-11-30 09:19:36,9,15000.0,0.5893,4,3,1.0,Unknown,6,6,Hue,0,0,2025-11,6,9.61587214452889,1666.6666666666667
9245,2025-11-30 09:19:36,20,0.0,0.9167,3,0,16.0,Unknown,6,7,Da Nang,3,0,2025-11,6,0.0,0.0
9246,2025-11-30 09:19:36,17,50000.0,0.5,3,2,16.0,14.0,7,6,Binh Duong,2,0,2025-11,6,10.819798284210286,2941.176470588235
9247,2025-11-30 09:19:36,17,50000.0,0.9167,4,4,3.0,15.0,3,5,Lam Dong,0,0,2025-11,6,10.819798284210286,2941.176470588235
9248,2025-11-30 09:19:36,26,9000.0,1.0,3,4,2.0,12.0,6,5,Quang Ninh,2,0,2025-11,6,9.105090961257085,346.15384615384613
9249,2025-11-30 09:19:36,20,500000.0,0.5,4,3,Unknown,1.0,2,8,Quang Nam,0,0,2025-11,6,13.122365377402328,25000.0
9250,2025-11-30 09:19:36,12,9000.0,0.5893,4,4,15.0,13.0,15,5,Quang Nam,1,0,2025-11,6,9.105090961257085,750.0
9251,2025-11-30 09:19:36,7,500000.0,0.7381,4,3,4.0,13.0,1,6,Hai Duong,0,0,2025-11,6,13.122365377402328,71428.57142857143
9252,2025-11-30 09:19:36,2,500000.0,0.5,1,3,4.0,2.0,16,5,Hai Duong,1,0,2025-11,6,13.122365377402328,250000.0
9253,2025-11-30 09:19:36,3,15000.0,0.5,3,2,Unknown,12.0,1,7,Da Nang,0,0,2025-11,6,9.61587214452889,5000.0
9254,2025-11-30 09:19:36,17,9000.0,0.5,5,2,Unknown,15.0,15,5,Da Nang,0,0,2025-11,6,9.105090961257085,529.4117647058823
9255,2025-11-30 09:19:36,5,500.0,0.5,5,0,4.0,16.0,8,8,Hai Phong,3,0,2025-11,6,6.2166061010848646,100.0
9256,2025-11-30 09:19:36,17,800.0,0.5,3,2,15.0,16.0,2,5,Ho Chi Minh,2,0,2025-11,6,6.685860947068359,47.05882352941177
9257,2025-11-30 09:19:36,24,800.0,0.5,4,2,2.0,2.0,4,6,Ha Noi,2,0,2025-11,6,6.685860947068359,33.333333333333336
9258,2025-11-30 09:19:36,17,9000.0,0.5,5,3,4.0,14.0,6,6,Quang Ninh,2,0,2025-11,6,9.105090961257085,529.4117647058823
9259,2025-11-30 09:19:36,27,9000.0,0.5,5,2,Unknown,15.0,8,5,Hai Duong,0,0,2025-11,6,9.105090961257085,333.3333333333333
9260,2025-11-30 09:19:36,17,15000.0,1.0,3,3,3.0,2.0,2,6,Ha Noi,0,0,2025-11,6,9.61587214452889,882.3529411764706
9261,2025-11-30 09:19:36,2,9000.0,0.5,5,3,1.0,Unknown,7,6,Ha Noi,0,0,2025-11,6,9.105090961257085,4500.0
9262,2025-11-30 09:19:36,2,500000.0,1.0,4,2,15.0,13.0,1,8,Nghe An,1,0,2025-11,6,13.122365377402328,250000.0
9263,2025-11-30 09:19:36,28,50000.0,0.5,3,0,16.0,15.0,8,7,Ho Chi Minh,1,0,2025-11,6,10.819798284210286,1785.7142857142858
9264,2025-11-30 09:19:36,22,50000.0,0.5,4,0,15.0,2.0,14,8,Can Tho,3,0,2025-11,6,10.819798284210286,2272.7272727272725
9265,2025-11-30 09:19:36,23,500000.0,0.5,5,4,3.0,Unknown,6,1,Can Tho,0,0,2025-11,6,13.122365377402328,21739.130434782608
9266,2025-11-30 09:19:36,5,100000.0,0.5,5,4,3.0,12.0,6,8,Hai Duong,2,0,2025-11,6,11.51293546492023,20000.0
9267,2025-11-30 09:19:36,1,500000.0,0.5,4,2,16.0,2.0,4,5,Lam Dong,2,0,2025-11,6,13.122365377402328,500000.0
9268,2025-11-30 09:19:36,1,500.0,0.5893,1,0,Unknown,14.0,3,7,Binh Duong,3,0,2025-11,6,6.2166061010848646,500.0
9269,2025-11-30 09:19:36,19,1000000.0,0.5,5,3,4.0,14.0,14,5,Lam Dong,2,0,2025-11,6,13.815511557963774,52631.57894736842
9270,2025-11-30 09:19:36,2,0.0,0.5893,1,4,2.0,14.0,6,1,Hue,3,0,2025-11,6,0.0,0.0
9271,2025-11-30 09:19:36,21,500000.0,0.5893,5,3,15.0,15.0,13,7,Ho Chi Minh,0,0,2025-11,6,13.122365377402328,23809.52380952381
9272,2025-11-30 09:19:36,12,9000.0,0.5,1,4,16.0,16.0,14,6,Ho Chi Minh,2,0,2025-11,6,9.105090961257085,750.0
9273,2025-11-30 09:19:36,26,9000.0,0.5,1,2,15.0,16.0,6,8,Thanh Hoa,0,0,2025-11,6,9.105090961257085,346.15384615384613
9274,2025-11-30 09:19:36,6,15000.0,0.7381,1,0,3.0,13.0,15,5,Hue,1,0,2025-11,6,9.61587214452889,2500.0
9275,2025-11-30 09:19:36,23,500000.0,0.5,4,4,4.0,2.0,14,1,Ha Noi,2,0,2025-11,6,13.122365377402328,21739.130434782608
9276,2025-11-30 09:19:36,4,15000.0,0.5,1,0,15.0,12.0,2,6,Thanh Hoa,1,0,2025-11,6,9.61587214452889,3750.0
9277,2025-11-30 09:19:36,23,500000.0,1.0,1,3,2.0,2.0,14,8,Lam Dong,2,0,2025-11,6,13.122365377402328,21739.130434782608
9278,2025-11-30 09:19:36,11,0.0,0.5,1,2,3.0,13.0,16,6,Lam Dong,0,0,2025-11,6,0.0,0.0
9279,2025-11-30 09:19:36,24,1000000.0,0.5893,5,0,2.0,Unknown,4,8,Ha Noi,3,0,2025-11,6,13.815511557963774,41666.666666666664
9280,2025-11-30 09:19:36,27,50000.0,1.0,1,2,4.0,13.0,7,7,Can Tho,0,0,2025-11,6,10.819798284210286,1851.851851851852
9281,2025-11-30 09:19:36,17,800.0,0.5,5,0,15.0,14.0,7,6,Hai Duong,0,0,2025-11,6,6.685860947068359,47.05882352941177
9282,2025-11-30 09:19:36,6,500000.0,0.5,1,3,1.0,15.0,7,6,Quang Ninh,0,0,2025-11,6,13.122365377402328,83333.33333333333
9283,2025-11-30 09:19:36,24,1000000.0,0.5,1,3,15.0,Unknown,2,6,Can Tho,2,0,2025-11,6,13.815511557963774,41666.666666666664
9284,2025-11-30 09:19:36,5,50000.0,0.5,4,2,4.0,15.0,8,7,Nghe An,3,0,2025-11,6,10.819798284210286,10000.0
9285,2025-11-30 09:19:36,20,100000.0,0.5,5,3,15.0,14.0,7,1,Ho Chi Minh,1,0,2025-11,6,11.51293546492023,5000.0
9286,2025-11-30 09:19:36,2,0.0,0.5893,1,4,16.0,1.0,16,8,Quang Ninh,0,0,2025-11,6,0.0,0.0
9287,2025-11-30 09:19:36,6,15000.0,0.5,5,0,15.0,13.0,1,6,Da Nang,2,0,2025-11,6,9.61587214452889,2500.0
9288,2025-11-30 09:19:36,22,15000.0,0.5,5,3,Unknown,13.0,2,7,Quang Ninh,1,0,2025-11,6,9.61587214452889,681.8181818181819
9289,2025-11-30 09:19:36,11,9000.0,1.0,3,4,15.0,12.0,8,1,Quang Ninh,0,0,2025-11,6,9.105090961257085,818.1818181818181
9290,2025-11-30 09:19:36,16,50000.0,0.9167,4,2,15.0,2.0,1,8,Can Tho,1,0,2025-11,6,10.819798284210286,3125.0
9291,2025-11-30 09:19:36,16,100000.0,0.5893,4,4,2.0,Unknown,1,7,Ho Chi Minh,0,0,2025-11,6,11.51293546492023,6250.0
9292,2025-11-30 09:19:36,1,1000000.0,0.5,4,2,1.0,16.0,1,8,Quang Ninh,1,0,2025-11,6,13.815511557963774,1000000.0
9293,2025-11-30 09:19:36,9,0.0,0.5893,3,2,2.0,15.0,13,6,Nghe An,1,0,2025-11,6,0.0,0.0
9294,2025-11-30 09:19:36,28,50000.0,0.5,3,0,2.0,Unknown,4,1,Can Tho,3,0,2025-11,6,10.819798284210286,1785.7142857142858
9295,2025-11-30 09:19:36,27,100000.0,0.5,4,0,3.0,12.0,4,7,Can Tho,3,0,2025-11,6,11.51293546492023,3703.703703703704
9296,2025-11-30 09:19:36,6,800.0,0.5,3,4,Unknown,12.0,2,1,Quang Ninh,0,0,2025-11,6,6.685860947068359,133.33333333333334
9297,2025-11-30 09:19:36,16,500000.0,0.9167,3,0,2.0,15.0,16,6,Ha Noi,2,0,2025-11,6,13.122365377402328,31250.0
9298,2025-11-30 09:19:36,29,15000.0,0.5,3,0,16.0,16.0,16,1,Ho Chi Minh,3,0,2025-11,6,9.61587214452889,517.2413793103449
9299,2025-11-30 09:19:36,3,1000000.0,0.5,4,0,4.0,2.0,16,1,Lam Dong,1,0,2025-11,6,13.815511557963774,333333.3333333333
9300,2025-11-30 09:19:36,20,15000.0,0.5,4,4,16.0,15.0,1,5,Lam Dong,3,0,2025-11,6,9.61587214452889,750.0
9301,2025-11-30 09:19:36,28,1000000.0,0.5,4,3,4.0,15.0,15,1,Quang Nam,3,0,2025-11,6,13.815511557963774,35714.28571428572
9302,2025-11-30 09:19:36,27,9000.0,0.9167,3,0,15.0,14.0,14,8,Nghe An,0,0,2025-11,6,9.105090961257085,333.3333333333333
9303,2025-11-30 09:19:36,4,1000000.0,0.7381,4,0,3.0,16.0,8,7,Lam Dong,3,0,2025-11,6,13.815511557963774,250000.0
9304,2025-11-30 09:19:36,19,15000.0,0.7381,3,4,Unknown,2.0,4,5,Quang Ninh,3,0,2025-11,6,9.61587214452889,789.4736842105264
9305,2025-11-30 09:19:36,26,1000000.0,0.5,1,3,16.0,13.0,7,7,Lam Dong,1,0,2025-11,6,13.815511557963774,38461.53846153846
9306,2025-11-30 09:19:36,3,800.0,0.5,3,0,Unknown,14.0,2,7,Thanh Hoa,3,0,2025-11,6,6.685860947068359,266.6666666666667
9307,2025-11-30 09:19:36,19,9000.0,0.5,5,2,16.0,1.0,8,6,Thanh Hoa,1,0,2025-11,6,9.105090961257085,473.6842105263158
9308,2025-11-30 09:19:36,20,1000000.0,0.5,4,4,15.0,16.0,2,6,Da Nang,3,0,2025-11,6,13.815511557963774,50000.0
9309,2025-11-30 09:19:36,7,50000.0,0.5,4,0,4.0,2.0,15,5,Ho Chi Minh,3,0,2025-11,6,10.819798284210286,7142.857142857143
9310,2025-11-30 09:19:36,20,500.0,0.7381,5,0,1.0,12.0,13,6,Nghe An,2,0,2025-11,6,6.2166061010848646,25.0
9311,2025-11-30 09:19:36,9,100000.0,0.5,3,2,3.0,14.0,13,6,Can Tho,3,0,2025-11,6,11.51293546492023,11111.111111111111
9312,2025-11-30 09:19:36,1,500.0,0.5,1,2,16.0,2.0,1,6,Hai Phong,1,0,2025-11,6,6.2166061010848646,500.0
9313,2025-11-30 09:19:36,8,500.0,0.5,5,4,16.0,Unknown,13,7,Hai Duong,1,0,2025-11,6,6.2166061010848646,62.5
9314,2025-11-30 09:19:36,7,0.0,0.5,5,4,15.0,15.0,2,5,Binh Duong,0,0,2025-11,6,0.0,0.0
9315,2025-11-30 09:19:36,18,800.0,0.5,3,2,3.0,1.0,7,7,Hue,0,0,2025-11,6,6.685860947068359,44.44444444444444
9316,2025-11-30 09:19:36,8,50000.0,1.0,4,4,4.0,13.0,1,8,Hai Phong,2,0,2025-11,6,10.819798284210286,6250.0
9317,2025-11-30 09:19:36,1,500000.0,0.9167,3,2,4.0,15.0,6,7,Lam Dong,1,0,2025-11,6,13.122365377402328,500000.0
9318,2025-11-30 09:19:36,11,1000000.0,1.0,5,0,16.0,Unknown,16,8,Nghe An,1,0,2025-11,6,13.815511557963774,90909.09090909091
9319,2025-11-30 09:19:36,28,100000.0,0.5,5,2,1.0,Unknown,8,1,Ho Chi Minh,1,0,2025-11,6,11.51293546492023,3571.4285714285716
9320,2025-11-30 09:19:36,25,9000.0,0.5,4,2,1.0,1.0,15,1,Ho Chi Minh,2,1,2025-11,6,9.105090961257085,360.0
9321,2025-11-30 09:19:36,25,50000.0,0.5,4,3,Unknown,13.0,1,8,Lam Dong,1,0,2025-11,6,10.819798284210286,2000.0
9322,2025-11-30 09:19:36,18,15000.0,0.5,4,2,3.0,12.0,2,8,Quang Ninh,0,0,2025-11,6,9.61587214452889,833.3333333333334
9323,2025-11-30 09:19:36,23,500000.0,0.9167,3,2,3.0,14.0,8,7,Quang Ninh,2,0,2025-11,6,13.122365377402328,21739.130434782608
9324,2025-11-30 09:19:36,10,0.0,0.5,4,3,4.0,16.0,7,8,Hai Phong,0,1,2025-11,6,0.0,0.0
9325,2025-11-30 09:19:36,3,0.0,0.5,5,4,Unknown,13.0,3,5,Can Tho,0,0,2025-11,6,0.0,0.0
9326,2025-11-30 09:19:36,7,50000.0,0.5,5,3,15.0,16.0,15,1,Hue,2,0,2025-11,6,10.819798284210286,7142.857142857143
9327,2025-11-30 09:19:36,28,500.0,0.5,1,0,3.0,2.0,2,1,Da Nang,3,0,2025-11,6,6.2166061010848646,17.857142857142858
9328,2025-11-30 09:19:36,16,15000.0,0.7381,3,3,Unknown,Unknown,15,8,Quang Ninh,3,0,2025-11,6,9.61587214452889,937.5
9329,2025-11-30 09:19:36,26,0.0,0.5,1,0,Unknown,2.0,4,6,Binh Duong,0,0,2025-11,6,0.0,0.0
9330,2025-11-30 09:19:36,16,100000.0,0.5,5,4,16.0,12.0,3,6,Nghe An,3,0,2025-11,6,11.51293546492023,6250.0
9331,2025-11-30 09:19:36,25,0.0,0.5,1,3,4.0,2.0,8,8,Binh Duong,1,0,2025-11,6,0.0,0.0
9332,2025-11-30 09:19:36,20,9000.0,0.5,5,3,Unknown,13.0,13,5,Da Nang,2,0,2025-11,6,9.105090961257085,450.0
9333,2025-11-30 09:19:36,28,1000000.0,0.7381,1,4,1.0,2.0,2,6,Ha Noi,0,0,2025-11,6,13.815511557963774,35714.28571428572
9334,2025-11-30 09:19:36,17,0.0,0.9167,4,0,1.0,12.0,15,8,Ha Noi,1,0,2025-11,6,0.0,0.0
9335,2025-11-30 09:19:36,2,9000.0,1.0,1,3,2.0,12.0,8,5,Ho Chi Minh,3,0,2025-11,6,9.105090961257085,4500.0
9336,2025-11-30 09:19:36,1,50000.0,0.7381,4,0,4.0,12.0,13,5,Quang Ninh,1,0,2025-11,6,10.819798284210286,50000.0
9337,2025-11-30 09:19:36,16,50000.0,0.5,4,3,16.0,13.0,7,7,Thanh Hoa,3,1,2025-11,6,10.819798284210286,3125.0
9338,2025-11-30 09:19:36,12,500000.0,0.5893,3,2,15.0,12.0,7,5,Hai Phong,0,1,2025-11,6,13.122365377402328,41666.666666666664
9339,2025-11-30 09:19:36,5,0.0,0.5,4,3,2.0,Unknown,15,6,Quang Nam,1,0,2025-11,6,0.0,0.0
9340,2025-11-30 09:19:36,5,100000.0,0.5,4,4,1.0,15.0,1,6,Da Nang,2,1,2025-11,6,11.51293546492023,20000.0
9341,2025-11-30 09:19:36,27,0.0,0.9167,1,4,16.0,12.0,4,8,Ho Chi Minh,0,0,2025-11,6,0.0,0.0
9342,2025-11-30 09:19:36,23,100000.0,0.5,5,0,2.0,2.0,1,8,Thanh Hoa,1,0,2025-11,6,11.51293546492023,4347.826086956522
9343,2025-11-30 09:19:36,9,800.0,1.0,3,3,4.0,14.0,4,5,Quang Ninh,1,0,2025-11,6,6.685860947068359,88.88888888888889
9344,2025-11-30 09:19:36,9,500000.0,0.5,4,0,16.0,2.0,2,1,Lam Dong,3,1,2025-11,6,13.122365377402328,55555.555555555555
9345,2025-11-30 09:19:36,3,800.0,0.5893,3,0,4.0,14.0,16,7,Thanh Hoa,0,0,2025-11,6,6.685860947068359,266.6666666666667
9346,2025-11-30 09:19:36,19,0.0,0.5893,1,2,Unknown,2.0,6,1,Thanh Hoa,0,0,2025-11,6,0.0,0.0
9347,2025-11-30 09:19:36,16,500000.0,0.9167,4,2,3.0,13.0,15,5,Lam Dong,0,0,2025-11,6,13.122365377402328,31250.0
9348,2025-11-30 09:19:36,16,800.0,0.5893,1,4,Unknown,2.0,14,5,Da Nang,0,0,2025-11,6,6.685860947068359,50.0
9349,2025-11-30 09:19:36,3,500.0,0.5893,3,0,4.0,13.0,16,1,Ho Chi Minh,3,0,2025-11,6,6.2166061010848646,166.66666666666666
9350,2025-11-30 09:19:36,20,0.0,0.5,1,4,16.0,13.0,15,7,Can Tho,2,0,2025-11,6,0.0,0.0
9351,2025-11-30 09:19:36,24,800.0,0.5,3,3,1.0,12.0,3,1,Binh Duong,0,0,2025-11,6,6.685860947068359,33.333333333333336
9352,2025-11-30 09:19:36,22,500.0,0.5,1,0,15.0,Unknown,13,8,Hai Phong,3,0,2025-11,6,6.2166061010848646,22.727272727272727
9353,2025-11-30 09:19:36,24,500.0,0.7381,3,0,1.0,14.0,3,6,Ho Chi Minh,2,0,2025-11,6,6.2166061010848646,20.833333333333332
9354,2025-11-30 09:19:36,1,50000.0,0.5,5,3,16.0,12.0,7,8,Lam Dong,2,0,2025-11,6,10.819798284210286,50000.0
9355,2025-11-30 09:19:36,24,0.0,0.5893,1,3,Unknown,12.0,4,6,Quang Nam,3,0,2025-11,6,0.0,0.0
9356,2025-11-30 09:19:36,20,500.0,0.5,1,4,15.0,15.0,13,5,Thanh Hoa,0,0,2025-11,6,6.2166061010848646,25.0
9357,2025-11-30 09:19:36,11,50000.0,0.5,5,4,16.0,13.0,16,7,Can Tho,2,0,2025-11,6,10.819798284210286,4545.454545454545
9358,2025-11-30 09:19:36,17,800.0,0.7381,5,3,4.0,13.0,7,1,Lam Dong,0,0,2025-11,6,6.685860947068359,47.05882352941177
9359,2025-11-30 09:19:36,8,9000.0,0.5,1,4,1.0,14.0,13,7,Da Nang,0,0,2025-11,6,9.105090961257085,1125.0
9360,2025-11-30 09:19:36,4,0.0,0.5,5,3,4.0,2.0,1,1,Hai Duong,1,0,2025-11,6,0.0,0.0
9361,2025-11-30 09:19:36,6,500000.0,0.5,4,0,15.0,2.0,7,8,Lam Dong,0,0,2025-11,6,13.122365377402328,83333.33333333333
9362,2025-11-30 09:19:36,8,100000.0,1.0,3,0,15.0,16.0,1,8,Hai Phong,1,0,2025-11,6,11.51293546492023,12500.0
9363,2025-11-30 09:19:36,20,100000.0,0.7381,3,2,1.0,12.0,1,1,Hai Phong,2,0,2025-11,6,11.51293546492023,5000.0
9364,2025-11-30 09:19:36,3,800.0,0.5,3,0,4.0,16.0,13,7,Binh Duong,3,0,2025-11,6,6.685860947068359,266.6666666666667
9365,2025-11-30 09:19:36,16,800.0,0.5,4,3,2.0,1.0,8,1,Hai Duong,1,0,2025-11,6,6.685860947068359,50.0
